454	jean-claude darcheville and nacho novo both score twice as rangers beat hearts 4-0 in scottish premier league. leaders rangers maintain four-point lead at the top of the table with 10th straight win. scott mcdonald and georgios samaras score for celtic in 2-1 win at home to hearts.
455	new: no survivors found after plane crashes in the andes mountains of venezuela. no word on cause of the crash. plane was carrying 46 people from merida to caracas, official says. pilot did not check in with controllers 20 minutes into the flight. witnesses say the plane went down in the mountains.
456	two anti-whaling activists handed over to australian officials on a japanese whaling vessel in antarctic. japan says the men were seized two days ago after boarding japan's vessel to protest whaling operations.    the men are members of the sea shepherd conservation society. the group says japan is violating international law by killing whales in the antarctica.
457	man dressed as a priest caught at amsterdam airport with three kilos of cocaine under vestments. man claimed to police his packages contained holy sand, dutch police say. man was arrested thursday with the cocaine under his vestments at schiphol airport. the bolivian national claimed to be a senior member of the clergy in la paz, police said.
458	i-reporter joshua hanson was the first in his town to buy halo 3 . '' at midnight monday. other cnn.com readers share their thoughts on the video game. some compare it to star wars and harry potter, others say it's the best video game of the year.
459	lawyer terrye cheathem creates greeting cards geared toward prison inmates. more than 2.3 million people were in jails or prisons in the u.s. at the beginning of 2008. she wants jails and prisons to carry cards for inmates to send their relatives. the cards are three squares greetings.
460	tony parker says she loves her new name and her 1950s-style cocktail dress by gustavo cadile is her favorite dress.    she says her aunt was the "glue of her family"   her most expensive item is a hot-pink crocodile hermès birkin bag.
461	army gen. david petraeus chosen to be chief of u.s. central command, defense secretary says.    ur. s. commander in iraq will replace adm. william fallon, who resigned last month. army lt. ray odierno is being nominated to fill the post. gates says he expects the nominations to be approved quickly.
462	6-year-old girl pushed into pile of burning embers for walking on path reserved for upper caste villagers. girl is a dalit, or an untouchable, according to india's traditional caste system. man in his late teens charged with attempted murder, police say. dalits are victims of discrimination in india despite laws outlawing caste-based discrimination.
463	six u.s. troops killed in iraq on monday. 2007 is deadliest year for american troops in the iraq war. total number of u.S. military deaths in the region stands at 3,856.    iraq military to release nine detained iranians in the coming days.
464	a deadly tornado in greensburg , kansas destroyed 90 percent of the town in 2007. the town is rebuilding to the highest green-building standard. greensburg greentown aims to be a model for energy efficiency and conservation in rural communities. the goal is to keep jobs in rural towns from disappearing.
465	white students at south africa's free state university tricked black residence hall workers into eating stew containing urine, university says. white students staged incident in reaction to university's efforts to integrate residences, officials say. video shows white male students encouraging black female housekeepers to eat stew with urine in it. five people arrested wednesday after black and white students march to residence where the video was made, witnesses say. the white students made a video of the incident at the university of the free state, the school says.
466	a vast underground vault holds millions of seeds from around the world in a remote island near the arctic ocean. dubbed the "doomsday vault," the vault is the ultimate safety net for the world's seed collections. the first shipment of seeds arrived tuesday at the svalbard global seed vault in a frozen mountain. the vault holds 268,000 distinct samples of seeds and covers almost every variety of food crops in the world. the norwegian government built the vault to store the seeds in freezing temperatures.
467	auburn police say courtney larrell lockhart is charged with capital murder in the killing of freshman lauren burk. burk was found shot to death this week in a campus parking lot. she was a freshman at auburn university. police say a man was arrested on friday in phenix city, police say.
468	tupelo, mississippi tornado damages trees, power lines, overturns 18-wheel truck, official says. there are no reports of injuries. the mall at barnes crossing in tupelo sustained minor property damage, a mall manager says. a tornado watch is in effect for parts of northwestern alabama.
469	sudi arabia raked in about $ 200 billion from oil last year. oil money is the main cause of rising prices in the kingdom. inflation is currently running at 9.6 percent -- a 30-year high. the kingdom's business community is concerned inflation will lead to rising costs.
470	sen. barack obama says iraq, threat of al qaeda in afghanistan most important issues for him as president.   obama tells wolf blitzer he thinks the united states' influence around the world has been diminishing. obama gives first interview since the north carolina and indiana primaries. he says he's ready to face sen. john mccain in the general election.
471	airbus a320 scraped its wing on the ground during a landing attempt in hamburg, germany. lufthansa says a gust of wind tipped the plane as it tried to land on saturday. the plane recovered and landed safely the second time around, airline says. amateur video of the incident appeared on the internet.
472	five young men killed when car drove off end of private airstrip near ocala, florida. car flew through the air for 200 feet and slammed into an oak tree, authorities say. 2008 bmw was split in two in the violent wreck. all of the victims were 18 to 20 years old and declared dead at the scene.
473	dutch tourist says she spotted missing 4-year-old madeleine mccann at a french restaurant near montpellier. tourist said she recognized girl from many media reports, family spokesman says.    she may have even seen defect in the missing girl's eye, family says. but police say it was not the missing child, official says.
474	new: elderly man was babysitting his grandchild in the home, authorities say. explosion destroys a home in plum borough of pennsylvania borough of plum. richard leith, 64, was killed and a grandchild was severely injured in the blast. the explosion happened about 1:30 p.m.   several neighboring homes were damaged in the explosion.
475	 nicaragua president says nation breaking diplomatic relations with colombia in solidarity with ecuadoran people. move comes after oas passes resolution to ease tensions over colombian raid on rebel camp in neighboring ecuador. ecuador, venezuela have broken off diplomatic ties with col Colombia after saturday's attack. colombians say they were responding to a rebel attack on saturday in ecuador's jungles.
476	un 's anti-drugs chief denounces amy winehouse and supermodel kate moss for alleged drug use. u.n. official says celebs are contributing to state failure in west africa. drug trade has corrupted governments and created addicts in poor countries, he says. winehouse's spokesman calls the u.s. official a "ludicrous man"
477	china's giant pandas are believed to be safe after monday's earthquake. captive animals in two of china 's major panda reserves are reported safe. concern is growing over the pandas' primary source of food, bamboo. the giant panda's habitat in sichuan province was damaged by the earthquake.
478	native hawaiians occupy grounds of old hawaiian monarchy 's royal residence. group says it rejects statehood, wants to return to constitutional monarchy. palace staff shuts down the building to visitors wednesday. monarchist groups say hawaii was annexed into the united states illegally in 1893.
479	police dogs in duesseldorf, germany, wear protective shoes to protect against glass shards left by beer drinkers. beer drinkers in the city center leave glass shards in the streets. the shoes are also worn by dogs who walk on ice in alaska. dogs need a month of training to get used to wearing the shoes.
480	ugandan and libyan presidential guards fight at opening of a massive gadhafi national mosque in kampala. incident occurred at a ceremony for heads of state from 11 african nations. several guards to visiting leaders sustained serious injuries in the fight. the fight occurred at the opening of the mosque, a structure begun by ugandan dictator.
481	remains of adult and fetus found in shallow grave in backyard of primary suspect, sheriff says. cpl. cesar armando laurean charged with first-degree murder in death of pregnant marine. lance cpr. maria lauterbach disappeared from camp lejeune in mid-december. she was eight months pregnant and accused laurean of raping her.
482	sen. hillary clinton wins key democratic primary contests in ohio and texas. clinton leads sen. barack obama 54 percent to 44 percent with 99 percent of precincts reported. obama wins in vermont, rhode island primaries but trails in texas caucuses. obamas holds a string of 12 straight wins in democratic contests.
483	china's giant pandas are believed to be safe after monday's earthquake. captive animals in two of china 's major panda reserves are reported safe. concern is growing over whether infrastructure damage will harm pandas' supply of bamboo. concern arose in the international wildlife community over damage to the animals' habitat.
484	uno 's chicago grill is one of the healthiest sit-down restaurants in the country. souplantation & sweet tomatoes is a buffet-style eatery with a healthy menu. mimi 's cafe is a favorite of health magazine 's advisory panel of experts in healthy dining.
485	barcelona striker lionel messi will be out of action for six weeks after tearing a muscle in his left leg. argentina striker tore a muscle during barcelona's champions league victory over celtic on tuesday. the striker will miss both legs of barcelona 's champions league quarterfinal clash with the champions league champions. messi picked up the injury during the 1-0 victory over the Scottish side at the Nou Camp. the 27-year-old tore his left thigh during the match and will miss six weeks.
486	u.s. embassy in belgrade evacuating nonessential personnel after thursday's attack on building. embassy closed friday, will remain closed until monday or tuesday, spokesman says. u.s ambassador cameron munter is staying at the embassy, officials say. violence erupted after demonstrations against kosovo's declaration of independence. top u.S. diplomat says serbian government has responsibility to protect embassy.
487	17-year-old jamiel shaw was killed march 2 in los angeles. police say gang members asked shaw if he was in a gang and he was shot before he could answer. shaw's mother says she was in iraq when she learned her son was killed. police have charged a hispanic 18th street gang member in the shooting.
488	wire was about 4 feet high when pulled tight, officials say. officials say it could have decapitated a border patrol agent in an open car. the wire was found between two fences along the u.s.-mexican border. officials suspect drug or illegal immigrant smugglers may have been involved.
489	sen. barack obama wins south carolina democratic primary, 55 percent to 27 percent, exit polls show. obama earns more than twice as many votes as rival sen. hillary clinton. former sen. john edwards finishes in third place with 18 percent of the vote. more than 530,000 democrats turn out for saturday's primary in south car Carolina.
490	lewis hamilton is set to become one of the most marketable Formula one drivers in the world, experts say. the briton could earn more than a billion dollars if he maintains his first season's success. the 23-year-old has signed a five-year contract with mclaren worth an estimated $ 140m. experts say he is the mostmarketable driver in formula one and is second only to tiger woods. he could become a billionaire driver like michael schumacher and kimi raikkonen.
491	feds release more than 100 photos of halloween party for immigration and customs enforcement official. julie myers ordered deleted photos of employee in prison stripes, dreadlocks and skin-darkening makeup. the photos threatened to derail her confirmation as acting chief of ice -rrb- in november. ice released 113 official photos of the party in response to a freedom of information request. ice official says she ordered photos deleted because they were inappropriate and offensive.
492	teen suicide bomber kills sheik, 5-year-old niece in suicide bombing in diyala province. roadside bomb kills three u.s. soldiers and an interpreter in baghdad. suicide bombers kill five iraqis in two separate blasts in iraq provinces monday morning. at least eight u.S. troops killed in separate attacks in irq provinces, military says.
493	new: muqtada al-sadr's office accuses iraqi, u.s. forces of attacking sadr city. new: at least four people killed in two suicide bombings in iraq, officials say. u.S. military says two snipers killed, five others wounded in roadside bomb attack. muqtadas al-nuri was top aide to iraq's prime minister; he was killed in najaf on friday.
494	red cross president and ceo mark w. everson resigns after revelations of relationship with subordinate employee. red cross board of governors says he was engaged in a personal relationship with a female employee. organization says it became aware of the relationship 10 days ago.   everson says he is resigning for "personal and family reasons"    the woman remains in her job.
495	canada's house of commons votes to extend country's military mission in afghanistan until 2011. most of canada 's 2,500 troops in kandahar province are part of nato-led mission to stabilize the war-torn country. canada wants nato to send reinforcements to the volatile province. the mission has sparked controversy in canada with some calling for withdrawal.
496	police dogs in duesseldorf, germany, wear protective shoes to protect against glass shards left by beer drinkers. beer drinkers in the city center leave glass shards in the streets. the shoes are also worn by dogs who walk on ice in alaska. dogs need a month of training to get used to wearing the shoes.
497	barcelona president joan laporta says ronaldinho is expected to leave the club this summer. the brazilian midfielder struggled with injuries and poor form last season for barcelona. barcelona president says the twice world player of the year needs new challenges in his career. real madrid sign argentine defender ezequiel garay from santander.
498	state department report says taliban has strengthened military, technical capabilities in afghanistan. taliban's information operations increasingly aggressive and sophisticated, report says. group has increased use of IEDs, suicide bombings, state department says. number of terror attacks increased from 969 in 2006 to 1,127 in 2007, says report.
499	two train cars leaked highly corrosive hydrochloric acid after derailment in lafayette, louisiana. hazmat says clean up is moving quickly and on track, police say. 3,500 people evacuated from homes and businesses within a mile of the derailment site. six-car train jumped the tracks saturday morning.
500	aruban authorities question joran van der sloot in netherlands about disappearance of natalee holloway, prosecutor says.    van der Sloot again denies any role in alabama teen's disappearance. he says he was under the influence of marijuana when he said he was with holloway when she died. the dutch teen was last seen in may 2005; she disappeared in aruba.
501	tony fernandes is the ceo of air asia, the region's biggest budget airline. he left a job in the music industry to start the airline at the age of 37. 18 million passengers will fly the airline this year. he says he got tired of the corporate life and was looking for a business opportunity.
502	nelly avila moreno, alias karina, surrenders after 24 years with colombia 's force 47 guerrillas. she says she wants to reintegrate with society after surrendering to colombian army. she calls on other rebels to follow her example and lay down arms.    she said she had no contact with farc group's leaders for two years.
503	wii fit comes bundled with a balance board to help you get in shape. the wii fit-ness program is organized into 48 activities divided into yoga, aerobics and balance games. the aerobic challenges are designed to make working out look like fun. the balance board is sleek and designed to fit in japanese living rooms.
504	manchester united earn 0-0 draw with barcelona in champions league semifinal first leg at barcelona 's nou camp stadium. cristiano ronaldo misses early penalty as united fail to take an early lead in first leg of semifinal. portugal winger sends his penalty attempt wide of the post in the third minute. united goalkeeper edwin van der sar makes a string of saves in the first half at the champions league stadium. barcelona boosted by return of lionel messi and samuel eto'o.
505	u.s. marine pleads guilty to abusive sexual contact with a child under 16. sgt. tyrone l. hadnott sentenced to four years of confinement, marine spokesman says. japanese police arrested him in february on charges he raped a 14-year-old girl. the case stirred outrage in japan and outrage in okinawa.
506	new: police impose curfew in jaipur a day after bomb attacks kill at least 63 and injure more than 200.    police say nine newly-purchased bicycles were found at the scene of the may 13 blasts. chief minister of india's rajasthan state blames unnamed international terror group for the attacks. eight bombs exploded near crowded markets and a hindu temple in the ancient indian city. no one has claimed responsibility.
507	new: india on high alert after series of explosions in northwestern city of jaipur. at least 60 people killed, 150 others wounded in the blasts, officials say. eight bombs explode within 12 minutes of each other, police say. no one has claimed responsibility for the attacks, but officials say they are linked to terrorism.
508	u.s. report says al qaeda operating in pakistan's tribal region bordering afghanistan. report: no comprehensive plan for meeting national security goals in the tribal region. $10.5 billion in military and economic aid given to pakistani military specifically for tribal region, report says. 96 percent of aid reimbursed for military operations there, study says.
509	bar owner rufus terrill patrols his downtown atlanta neighborhood with a robot armed with a water gun to chase off bums and drug dealers. the robot is a former bbq smoker mounted on a three-wheeled scooter with a camera and a water cannon. a day care center in the area is a target for homeless people and other shady characters.
510	new york gov. eliot spitzer linked to prostitution ring. political advisers split over whether spitzer has any political future at all. spitzer apologized monday for a personal matter but did not resign. former attorney general's wife says spitzer should step down.
511	american investor warren buffett named world 's richest person on forbes list of world's billionaires. bill gates had held the title for 13 consecutive years. more than 1,000 billionaires from around the world named for first time in forbes rich list. india now home to four of the 10 richest people in the world, up from three in 2007.
512	south korea's new president lee myung-bak pledges to donate his salary to the underprivileged. lee says he would donate salary during his entire five-year term. former mayor of seoul previously donated salary to children of street cleaners and firefighters. president has vast personal fortune of more than 30 billion won.
513	basra was a battleground after the u.s.-led invasion of iraq in 2003. shiite militias controlled the southern city of basra for four years. iraqi forces say a man has confessed to killing and raping 15 girls, including a 9-year-old.    iraq is trying to clean up basra and curb violence in the city.
514	gordon b. hinckley was president of the church of jesus christ of latter-day saints since 1995. he was the most-traveled president in the church's history, visiting more than 60 countries. he died sunday night at age 97, church spokesman says. he had been in failing health and died due to age, church says.
515	sen. john mccain sweeps gop contests in texas, ohio, rhode island, vermont. arizona senator wins republican presidential nomination with sweep of four states. mCCain has amassed 1,195 delegates to the gop convention, cnn estimates. ex-arkansas gov. mike huckabee bows out of presidential race.
516	dictionary has a long list of eponyms. we look at some folks whose names are synonymous with bad words. dunce, mickey, shrapnel and lynch are among the list. we ask: did these folks really deserve their reputations as bad words? we also look at a few good ones, like mental floss.
517	polish immigrant died after canadian police shot him with a stun gun at vancouver international airport. robert dziekanski, 40, was traveling to join his mother in vancouver. video shows him becoming agitated before mounties allegedly use a taser on him. the incident was captured by a bystander on october 14.
518	food prices threaten to plunge 100 million people on every continent into hunger, expert says. soaring food prices have triggered violence in some developing nations. biofuels industry accused of side effects that are damaging the world's poorest people. experts attending food summit hosted by british prime minister gordon brown.
519	shell oil co. president john hofmeister says u.s. needs to increase domestic production of oil. he says the country should produce 2 to 3 million barrels more a day. president bush says more oil production would startle the world market, he says.    president of shell says the company made $7.8 billion profit on $ 114 billion in revenue.
520	austrian police say josef fritzl began building the cellar in 1978, police say. investigators believe he planned to keep his daughter in the dungeon for 24 years. the dungeon prison has eight doors and a 1,100-pound steel and concrete door. the family is recovering in a psychiatric clinic, a doctor says. josefs f Fritzl admitted to raping his daughter and fathered her children.
521	sen. barack obama raised more than $ 40 million in march, his presidential campaign says. more than 218,000 of the donors were giving for the first time, obama's camp says. clinton campaign says new york Sen. hillary clinton raised $ 20 million in March. obama is $ 25 million shy of bush's presidential primary fundraising record.
522	atlanta 's historic cabbagetown district was hit hard in friday night's 130 mph tornado. the historic shotgun houses are a community of artists and urban pioneers in the historic neighborhood. some houses were completely intact while others were flooded and smashed. the neighborhood is home to many artists and other urban pioneers.
523	sen. john kerry endorses sen. barack obama for 2008 democratic presidential nomination. kerry says obama is a candidate to bring change to the country. former presidential candidate john edwards says he respects kerry's decision. obama has picked up endorsements from several key democratic endorsements.
524	bryant purvis, 19, arrested after a fight at his texas high school wednesday, police say. police say altercation does not appear to be racially motivated. purvis is one of six former jena students accused of beating a white student in jena, louisiana.
525	pope benedict xvi's u.s. trip is unlikely to offer a decisive boost to either party, says cnn's john l. allen jr. he says the catholic vote matters in presidential elections. catholics make up a quarter of america's population. the pope's visit to the united states is not a political event, he says.
526	national trust for historic preservation names 11 endangered sites. sumner elementary school was the centerpiece of landmark 1954 supreme court case brown v. board of education.    the sites represent the country's architectural, cultural and natural heritage, the trust says. the groups aims to protect significant buildings and locales. the list includes a theater, a hospital, a park and a hangar.
527	canada's house of commons votes to extend country's military mission in afghanistan until 2011. most of canada 's 2,500 troops in kandahar province are part of nato-led mission to stabilize the war-torn country. canada wants nato to send reinforcements to the volatile province. the mission has sparked controversy in canada with some calling for withdrawal.
528	nigerian rebels say they attacked two oil pipelines monday in oil-rich niger-delta region. group says they attacked pipelines owned by chevron corp. and shell oil. group asks for former president jimmy carter and actor george clooney to help.   group says the aim is to cripple the nigerian oil export industry.
529	sin hwa dee started out producing soya and oyster sauces in singapore in the 1970s. in 1990, the company began producing yu sheng preserved fruits and vegetables for the lunar new year dish. the company's famous sauces include the laksa paste, kung bo sauce and chicken rice mix.   the company has over 75 employees and produces more than 20 tons of sauces per day.
530	more than 92 percent of writers guild of america members vote to end 100-day strike over residuals for new media and the internet. writers walked off the job november 5 after talks broke down over new media residuals. new deal is for three years, guild president says. academy awards ceremony will be usual scripted gala, ap reports.
531	since 1995, states have been free to set their own maximum speed limits. texas has the highest speed limit in the country at 80 miles per hour on rural interstate. speed limits range from 60 mph in hawaii to 75 mph in most of the west. the u.s. has the largest patchwork of speed limits in the united states.    some researchers say higher rural speed limits are not dangerous.
532	coroner says john mcwethy lost control and slammed into a tree in skiing accident. witness says he was skiing fast at keystone ski resort in colorado when he lost control. former abc news chief national security correspondent died from blunt-force injuries, coroner says. friends and former colleagues say he was outstanding reporter, traveled to more than 50 countries.
533	sen. barack obama defends himself and his wife against suggestions they are not patriotic. obama says republicans have no lock on patriotism, he says at town hall meeting in lorain, ohio. reporter says obama failed to put his hand over his heart while singing the national anthem. his wife recently said she never felt proud of the u.s. until recently.
534	six italian men shot dead in german city of duisburg. shootings linked to a feud between two mafia clans in calabria region of south italy. calabrian mafia known as the ` ndrangheta organized crime group. the group began as a defense network for rural peasants against aristocratic landlords.   the group became interested in drug trafficking in the late 20th century.
535	an estimated 4,000 zimbabweans head south to south africa every day to escape robert mugabe 's zimbabwe. a johannesburg church has become a de facto transit camp for migrants fleeing the country. the church is a virtual refugee camp for 800-900 z Zimbabweans and other migrants.
536	arrest warrant issued for hotel security guard in panama city beach, florida. 18-year-old alabama student says she was raped, thrown off sixth-floor balcony during spring break. woman remains hospitalized, but her injuries are not life-threatening, police say. shawn wuertly, 29, is wanted for attempted felony murder, sexual battery and false imprisonment.
537	investment funds specializing in high-end musical instruments attract investors in tough economic times. stradivarius violin is premier investment instrument -- only 700 are believed to exist. investors buy instruments for musicians and split the profits with the musician. studies show exclusive violins are earning 3.5 percent a year since 1850.
538	mexico city buses now carry women only. government received seven complaints of sexual abuse aboard city's buses last year. single-sex service is available on four major lines in the city and expected to expand to 15 more. passengers say they feel more comfortable and safer on the buses.
539	new: three u.s. soldiers killed, 31 others wounded in rocket attacks in baghdad, military says. at least 20 dead, 52 wounded in fighting in iraq's sadr city, official says. iraqi prime minister threatens to bar cleric's followers from politics if he doesn't disband mehdi army. 42 college students kidnapped in northern iraq, police say. death toll in the iraq war rises to 4,022, officials say.
540	european super cup winners milan held to a 1-1 draw with fiorentina in serie a on monday. milan striker adrian mutu earns visitors a point with a header in the 56th minute. kaka had scored a penalty for milan in the first half of the match in san siro.
541	georgia board of pardons and paroles commuted the death sentence of samuel crowe, his lawyer says. crowe was convicted in 1988 of murdering joseph v. pala in douglas county. he was scheduled to be executed by injection thursday in georgia. his sentence will be changed to life in prison without the possibility of parole.
542	sen. barack obama speaks at event celebrating cuban independence day in miami, florida. obama says his cuba policy will be based on "libertad'' and freedom for the island nation's people.    obama calls for justice for cuba's political prisoners, freedom of speech, assembly for cubans. john mccain blasts obama for changing positions on cuba, calls for meeting with raúl castro.
543	air crash investigators are investigating a boeing 777 crash landing at london heathrow airport. the plane touched down short of the runway, skidding on grass and ripping apart sections of the aircraft. the captain claims there was no power when he needed it, investigator tells cnn. the incident occurred on ba flight 38 from beijing, china. 17 people have minor injuries, ambulance services say.
544	new u.s. army figures show 2,100 soldiers tried to commit suicide in 2007. before iraq war began, there was less than one suicide attempt a day per day, army says. senator introduces legislation to improve military suicide-prevention programs. army psychiatrist says soldiers under stress from long deployments, other factors in suicide attempts.
545	zimbabwe president robert mugabe warns against outside influences in run-off election. mugabe likens one u.s. diplomat to a prostitute and threatens to expel him from country. u.S. ambassador to zimbabwe accused of trying to steal the election. opposition leader morgan tsvangirai speaks at a funeral in zimbabwe.
546	hannelore marianne krause and her adult son were held hostage in iraq since february. she was freed on tuesday, but her son remains in captivity, foreign minister says. iraqi militants released video in april demanding that german troops withdraw from afghanistan.
547	the disappearances occurred during the dictatorship of augusto pinochet. military government published information to make it seem victims died fighting guerrillas. 60 victims were illegally arrested and kept in detention centers, investigation says. the former soldiers and secret police will be prosecuted on charges they tried to cover up disappearances.
548	a federal grand jury indicts man in connection with ricin case. ricin, weapons and anarchist manual found in man's nevada hotel room, authorities say. man was hospitalized for two months with suspected ricin poisoning in february. roger von bergendorff was indicted on charges of possession of a biological toxin.
549	italian motogp champion valentino rossi takes pole position at his home race in mugello on saturday. the five-time champion takes his first pole position of the season ahead of dani pedrosa and loris capirossi. the 29-year-old has won the last two races and set a new record time for pole position.
550	sharon stone apologizes for her remarks on the earthquake in china. stone says she misspoke and that her comments were a product of "sensationalism"    stone suggested the quake was an act of karma. the actress made the remarks before she hosted a charity auction at the cannes film festival.
551	serie a champions inter milan confirm the dismissal of coach roberto mancini. inter confirm the sacking of the former chelsea boss after three successive italian league titles. jose mourinho is favorite to take over at stamford bridge. mancino guided inter to the italian title for three successive seasons. the 43-year-old is the favorite to replace josemourinho as inter coach.
552	seven players involved in champions league final excused from england squad for friendly international in trinidad and tobago. only john terry and manchester united's rio ferdinand will travel to moscow on sunday. only jermaine defoe and wayne bridge will travel with england after moscow win.
553	sen. hillary clinton accuses sen. barack obama of caving in to special interests. clinton says obama supported nuclear industry bill that never passed. obama spokesman says clinton's attacks on obama are tired of the campaign.   clinton faces must-win situations in march 4 primaries in texas and ohio.
554	chelsea clinton campaigns for her mother hillary clinton in hawaii. former first daughter has been off-limits to the media. her mother's campaign says she has been effective campaigner for her. clinton's parents have always been protective of her.   she has appeared in more than 20 states for her mom.
555	university of north carolina student body president Eve carson was found shot to death wednesday. police say shadowy figure in the back seat of suv in surveillance photos is second person of interest. photos show a young man possibly using one of student eve carson 's atm cards in chapel hill area. police believe a second male appears in the rear seat of the vehicle.
556	gerolsteiner to drop sponsorship of german protour cycling team. mineral water company says there was a change in marketing strategy. the company's sponsorship of the team expires at the end of the 2008 season. t-mobile cycling team fires rider lorenzo bernucci after positive doping test last month.
557	cnn investigation shows how easy it is to purchase prescription drugs online without a doctor's prescription. a woman says her husband died from an accidental overdose of drugs bought from an online pharmacy. the drug enforcement administration says the internet is the biggest culprit in online drug sales. the dea has warned people about buying drugs online 80 million times since 2005.
558	world no. 2 rafael nadal reaches the third round of the french open in paris. the three-time defending champion beats jarkko nieminen in straight sets. world no. 3 novak djokovic also through to the last 16 of the paris clay tournament. spain's nicolas almagro beats britain's andy murray in third round on friday.
559	u.s. and libya hope to resolve outstanding claims in good faith, official says. any agreement would cover about eight acts of state-sponsored terrorism. the 1989 bombing of pan am 103 over lockerbie killed 270 people in 1989. outstanding terrorism claims have been a problem for libya in normalizing relations.
560	researchers produce aerial photos of uncontacted tribes in remote amazonian rainforest. photos show men outside communal huts in remote corner of the rainforest in brazil. men appear to live in six communal shelters, the brazilian government says. more than 100 indigenous groups worldwide have had no contact with outsiders, group says.
561	tropical storm arthur forms near the coast of belize. the storm is the first named storm of the 2008 atlantic hurricane season. the hurricane center says the storm could re-emerge in the gulf of mexico and regain intensity sunday. tropical storm alma formed near the west coast of central america saturday.
562	imams in iraq denounce shooting of holy book of islam by u.s. soldier. american staff sergeant used quran for target practice last week. imams in sunni cities of falluja and mosul condemn the act. u.S. military has apologized, but protests continue in afghanistan.
563	ruben navarrette jr. says immigrants have been criticized for not assimilating. he says a new study shows recent immigrants have assimilated more rapidly than previous waves.    he says the study measures three types of assimilation: economic, cultural, civic assimilation, he says. jr.: america has done a good job of assimilating immigrants for 200 years.
564	judy kay zagorski, 55, died after she was hit by spotted eagle ray leaping from the water off florida keys. ray hit her in front of boat as it was traveling 25 mph off the coast of marathon key, medical examiner says. she suffered multiple skull fractures and direct brain injury, medical Examiner says. ray just popped up in the front of the boat and leaped from water, official says. eagle rays are rare, but rare to collide with objects.
565	indonesian businessman known for publicity stunts drops 100 million rupiah from aircraft to promote his new book. tung desem waringin circled eight times over soccer field in city of serang, emptying bag after bag of cash. the stunt was to promote tung's book " marketing revolution"
566	stuart macgill to retire after 10 years of test cricket. leg-spinner has taken 207 wickets in 43 test matches for australia. 37-year-old made his test debut against south africa 10 years ago. he will retire at the end of the second test against west indies in antigua.
567	environmental protection agency imposes new restrictions on rat poisons to reduce threat to children and wildlife. only farmers, livestock owners and certified rodent control employees can buy rat poison in bulk. rat poison was responsible for nearly 60,000 poisonings between 2001 and 2003. the epa says the restrictions will reduce the risk of accidental exposure to children, wildlife.
568	somalia's transitional president abdullahi yusuf ahmed was on a plane when mortar rounds fired. no one was hurt, presidential spokesman says. al-shaabab is an islamic militia trying to seize control of somalia. the mortar attack is the second assassination attempt on ahmed.
569	sen. hillary clinton says barack obama should be careful about foreign policy remarks. obama said he would send u.s. forces into pakistan without approval. clinton: obama's stance could undermine pakistani president pervez musharraf. sen. chris dodd also criticized obama at democratic presidential debate.
570	cnn.com readers share their memories of mres and c rations. the meals are ready to eat meals used by the military to feed troops and civilians in disasters. the best memories are of the chicken ala king and the dehydrated potatoes patty. the worst memories are the ham and cheese sandwiches and the tootsie rolls.
571	new: president bush pledges federal support to victims of storms in oklahoma, missouri, georgia. at least 22 people killed in three states; at least one person killed in the southeast. twisters hit oklahoma and missouri; possible tornadoes reported in the coastal carolinas. oklahoma mother dies while huddling over her child, authorities say.
572	some 220 square miles of ice has collapsed in antarctica, the british antarctic survey says. the wilkins ice shelf is about seven times the size of manhattan. the collapse is blamed on global warming, the group says.    scientists say the poles have warmed more than any other place in the world.
573	u.s. military promises to address conditions in barracks at fort bragg after soldier's father posts video on youtube. video shows mold, moldy conditions in the barracks after son's return from afghanistan deployment. 82nd airborne spokesman says the barracks are 50 years old and should be condemned.    a broken drain pipe allows sewer gas into the building.
574	 tom cruise expounds on his beliefs in scientology in 2004 video. video was shown at a 2004 ceremony honoring cruise for his humanitarian work. video created a stir this week when a pirated and edited version appeared on youtube. cruise says he finds peace in the religion in the video. a second part of the video was made available to cnn.
575	new world no. 1 maria sharapova loses 6-7 7-6 6-2 to fellow russian dinara safina in the french open last 16 in paris. safina twice blew big leads in the second set before coming back to win 6-3 in a tiebreaker. sharapovas was booed and whistled by the crowd in the paris crowd.
576	new report says tennessee valley authority's control systems are vulnerable to cyber attacks. tva supplies power to almost 9 million americans. government accountability office says the company has not implemented appropriate security practices. a congressman fears the problem is larger than just the tva. a government report says the power system is vulnerable to a cyber attack.
577	nationwide airlines 737 makes emergency landing in cape town, south africa after engine falls from wing. no one was injured in the incident wednesday. plane was only in the air 10 minutes when the engine fell from the wing. the plane's pilot was able to dump fuel and make an emergency landing.
578	sen. barack obama tells supporters he will be democratic nominee. obama becomes first african-american to head ticket of major political party. sen. hillary clinton congratulates obama but says she will not concede the race. two new york lawmakers say clinton would be willing to serve as obama's running mate.
579	two years ago, solar light transformed a village in northwestern india. villagers in gudda had never seen light after dark before. the village now uses solar power to power solar lamps and solar lights. barefoot college helps india's rural population find solutions to their problems with solar power.
580	joran van der sloot says he was with natalee holloway when she disappeared in 2005 in aruba. he says in hidden-camera video he was not certain she was dead when she died.   he says he and holloway had sex on a beach, but she started shaking and then died, he says. holloway 's mother says she is innocent, says video does not admit to a crime. aruba prosecutor reopens investigation into her disappearance.
